Medio empleado;Sexo;Edad;Total
X84. Lesión autoinfligida intencionalmente por medios no especificados;Ambos sexos;De 65 a 69 años;9
X84. Lesión autoinfligida intencionalmente por medios no especificados;Ambos sexos;De 70 a 74 años;12
X84. Lesión autoinfligida intencionalmente por medios no especificados;Ambos sexos;De 75 a 79 años;7
X84. Lesión autoinfligida intencionalmente por medios no especificados;Ambos sexos;De 80 a 84 años;10
X84. Lesión autoinfligida intencionalmente por medios no especificados;Ambos sexos;De 85 a 89 años;6
X84. Lesión autoinfligida intencionalmente por medios no especificados;Ambos sexos;De 90 a 94 años;1
X84. Lesión autoinfligida intencionalmente por medios no especificados;Ambos sexos;De 95 años y más;0
X84. Lesión autoinfligida intencionalmente por medios no especificados;Hombres;Todas las edades;104
X84. Lesión autoinfligida intencionalmente por medios no especificados;Hombres;Menores de 15 años;0
X84. Lesión autoinfligida intencionalmente por medios no especificados;Hombres;De 15 a 29 años;4
X84. Lesión autoinfligida intencionalmente por medios no especificados;Hombres;De 30 a 39 años;15
X84. Lesión autoinfligida intencionalmente por medios no especificados;Hombres;De 40 a 44 años;16
X84. Lesión autoinfligida intencionalmente por medios no especificados;Hombres;De 45 a 49 años;10
X84. Lesión autoinfligida intencionalmente por medios no especificados;Hombres;De 50 a 54 años;8
X84. Lesión autoinfligida intencionalmente por medios no especificados;Hombres;De 55 a 59 años;13
X84. Lesión autoinfligida intencionalmente por medios no especificados;Hombres;De 60 a 64 años;6
X84. Lesión autoinfligida intencionalmente por medios no especificados;Hombres;De 65 a 69 años;7
X84. Lesión autoinfligida intencionalmente por medios no especificados;Hombres;De 70 a 74 años;7
X84. Lesión autoinfligida intencionalmente por medios no especificados;Hombres;De 75 a 79 años;6
X84. Lesión autoinfligida intencionalmente por medios no especificados;Hombres;De 80 a 84 años;7
X84. Lesión autoinfligida intencionalmente por medios no especificados;Hombres;De 85 a 89 años;4
X84. Lesión autoinfligida intencionalmente por medios no especificados;Hombres;De 90 a 94 años;1
X84. Lesión autoinfligida intencionalmente por medios no especificados;Hombres;De 95 años y más;0
X84. Lesión autoinfligida intencionalmente por medios no especificados;Mujeres;Todas las edades;52
X84. Lesión autoinfligida intencionalmente por medios no especificados;Mujeres;Menores de 15 años;0
X84. Lesión autoinfligida intencionalmente por medios no especificados;Mujeres;De 15 a 29 años;5
X84. Lesión autoinfligida intencionalmente por medios no especificados;Mujeres;De 30 a 39 años;4
X84. Lesión autoinfligida intencionalmente por medios no especificados;Mujeres;De 40 a 44 años;6
X84. Lesión autoinfligida intencionalmente por medios no especificados;Mujeres;De 45 a 49 años;8
X84. Lesión autoinfligida intencionalmente por medios no especificados;Mujeres;De 50 a 54 años;7
X84. Lesión autoinfligida intencionalmente por medios no especificados;Mujeres;De 55 a 59 años;6
X84. Lesión autoinfligida intencionalmente por medios no especificados;Mujeres;De 60 a 64 años;3
X84. Lesión autoinfligida intencionalmente por medios no especificados;Mujeres;De 65 a 69 años;2
X84. Lesión autoinfligida intencionalmente por medios no especificados;Mujeres;De 70 a 74 años;5
X84. Lesión autoinfligida intencionalmente por medios no especificados;Mujeres;De 75 a 79 años;1
X84. Lesión autoinfligida intencionalmente por medios no especificados;Mujeres;De 80 a 84 años;3
X84. Lesión autoinfligida intencionalmente por medios no especificados;Mujeres;De 85 a 89 años;2
X84. Lesión autoinfligida intencionalmente por medios no especificados;Mujeres;De 90 a 94 años;0
X84. Lesión autoinfligida intencionalmente por medios no especificados;Mujeres;De 95 años y más;0
